Site,Country,Type,Model,Category,List,Login,Price,Currency,URL
mobifixbg.com,Bulgaria,shop,iphone xs max,aftermarket-oled,aftermarket,no,35.29,BGN,https://mobifixbg.com/product/displey-za-iphone-xs-maxoled
isn-parts.com,Bulgaria,shop,iphone 15 pro,aftermarket-oled,aftermarket,no,107.0,BGN,https://isn-parts.com/produkt/iphone-15-pro-oled-120hz-displei
mobifixbg.com,Bulgaria,shop,iphone 11 pro,aftermarket-oled,aftermarket,no,31.25,BGN,https://mobifixbg.com/product/displey-za-11g-pro-2019-gx-oled
mobifixbg.com,Bulgaria,shop,iphone xs max,aftermarket-incell,aftermarket,no,21.88,BGN,https://mobifixbg.com/product/displey-za-iphone-xs-max-2018-incell-jk
mobifixbg.com,Bulgaria,shop,iphone xr,original,A,no,22.5,BGN,https://mobifixbg.com/product/displey-za-iphone-xroriginalen-s-reciklirano-staklo
mobifixbg.com,Bulgaria,shop,iphone 12,aftermarket-incell,aftermarket,no,23.75,BGN,https://mobifixbg.com/product/displey-za-iphone-12g-pro-max-2020-incell-jk
mobifixbg.com,Bulgaria,shop,iphone x,aftermarket-incell,aftermarket,no,20.0,BGN,https://mobifixbg.com/product/displey-za-iphone-x-2017-tft-incell-jk
cdx.de,Germany,shop,iphone 13,unknown,aftermarket,YES,149.0,EUR,https://www.cdx.de/store/products/IPHONE-REPARATUR/IPHONE-DISPLAY-REPARATUR/iPhone-13-Display-Reparatur-Black-Grade-A-1.html
mobifixbg.com,Bulgaria,shop,iphone xs,aftermarket-incell,aftermarket,no,12.78,BGN,https://mobifixbg.com/product/displey-za-iphone-xs-zy-incell
mobifixbg.com,Bulgaria,shop,iphone 11 pro,aftermarket-oled,aftermarket,no,30.0,BGN,https://mobifixbg.com/product/displey-za-iphone-11-pro-zy-incell
mobifixbg.com,Bulgaria,shop,iphone 12 mini,aftermarket-incell,aftermarket,no,27.5,BGN,https://mobifixbg.com/product/displey-za-iphone-12-mini-jk-incell
mobifixbg.com,Bulgaria,shop,iphone 12 mini,aftermarket-oled,aftermarket,no,51.76,BGN,https://mobifixbg.com/product/displey-za-iphone-12-mini-dd-oled
mobifixbg.com,Bulgaria,shop,iphone 12 pro,aftermarket-oled,aftermarket,no,41.18,BGN,https://mobifixbg.com/product/displey-za-iphone-12-12-pro-dd-oled
mobifixbg.com,Bulgaria,shop,iphone 12 pro max,aftermarket-oled,aftermarket,no,52.94,BGN,https://mobifixbg.com/product/displey-za-iphone-12-pro-max-dd-oled
mobifixbg.com,Bulgaria,shop,iphone 11,aftermarket-incell,aftermarket,no,18.75,BGN,https://mobifixbg.com/product/displey-za-iphone-11g-jk-incell
mobifixbg.com,Bulgaria,shop,iphone 11,aftermarket-incell,aftermarket,no,15.34,BGN,https://mobifixbg.com/product/displey-za-iphone-11-gx-incell
mobifixbg.com,Bulgaria,shop,iphone 15 pro,aftermarket-incell,aftermarket,no,31.25,BGN,https://mobifixbg.com/product/displey-za-iphone-15-pro-jk-incell
mobifixbg.com,Bulgaria,shop,iphone 11,aftermarket-incell,aftermarket,no,18.75,BGN,https://mobifixbg.com/product/displey-za-iphone-11-hd-incell
mobifixbg.com,Bulgaria,shop,iphone 14 pro max,aftermarket-incell,aftermarket,no,35.29,BGN,https://mobifixbg.com/product/displey-za-iphone-14-pro-max-jk-incell
mobifixbg.com,Bulgaria,shop,iphone 11,original,A,no,51.13,BGN,https://mobifixbg.com/product/displey-za-iphone-11-originalen
mobifixbg.com,Bulgaria,shop,iphone 14 pro max,aftermarket-soft-oled,aftermarket,no,64.44,BGN,https://mobifixbg.com/product/displey-za-iphone-14-pro-max-dd-oled
mobifixbg.com,Bulgaria,shop,iphone 14,aftermarket-oled,aftermarket,no,43.53,BGN,https://mobifixbg.com/product/displey-za-iphone-14-dd-oled
mobifixbg.com,Bulgaria,shop,iphone 13 pro,aftermarket-oled,aftermarket,no,51.76,BGN,https://mobifixbg.com/product/displey-za-iphone-13-pro-dd-oled
mobifixbg.com,Bulgaria,shop,iphone 13,aftermarket-soft-oled,aftermarket,no,49.41,BGN,https://mobifixbg.com/product/displey-za-iphone-13-dd-oled
ab-mobiteli.com,Croatia,shop,iphone 15 pro,aftermarket-lcd,aftermarket,no,399.0,EUR,https://ab-mobiteli.com/products/lcd-touch-okvir-apple-iphone-15-pro?_pos=2&_sid=33c5b9a4a&_ss=r
ab-mobiteli.com,Croatia,shop,iphone xr,pulled,A,no,110.0,EUR,https://ab-mobiteli.com/products/apple-iphone-xr-lcd-touch-skinuti-original?_pos=19&_sid=33c5b9a4a&_ss=r
mytrendyphone.eu,Denmark,shop,iphone 12 pro,unknown,aftermarket,YES,5.6,DKK,https://www.mytrendyphone.eu/shop/iphone-12-pro-9d-full-cover-tempered-glass-screen-protector-313398p.html
ab-mobiteli.com,Croatia,shop,iphone 16 pro max,aftermarket-lcd,aftermarket,no,590.0,EUR,https://ab-mobiteli.com/products/lcd-touchscreen-orig-apple-iphone-16-pro-max?_pos=15&_sid=33c5b9a4a&_ss=r
ab-mobiteli.com,Croatia,shop,iphone xs,aftermarket-oled,aftermarket,no,120.0,EUR,https://ab-mobiteli.com/products/lcd-touch-apple-iphone-xs-oled-nov?_pos=13&_sid=33c5b9a4a&_ss=r
ab-mobiteli.com,Croatia,shop,iphone 15 pro max,aftermarket-lcd,aftermarket,no,90.0,EUR,https://ab-mobiteli.com/products/lcd-ovi-za-apple-iphone-15-pro-max?_pos=22&_sid=33c5b9a4a&_ss=r
ab-mobiteli.com,Croatia,shop,iphone 15,aftermarket-lcd,aftermarket,no,300.0,EUR,https://ab-mobiteli.com/products/apple-iphone-15-lcd-orig-skidano?_pos=21&_sid=33c5b9a4a&_ss=r
ab-mobiteli.com,Croatia,shop,iphone 16,aftermarket-lcd,aftermarket,no,90.0,EUR,https://ab-mobiteli.com/products/lcd-ovi-za-apple-iphone-16?_pos=16&_sid=33c5b9a4a&_ss=r
ab-mobiteli.com,Croatia,shop,iphone 16 pro,aftermarket-lcd,aftermarket,no,120.0,EUR,https://ab-mobiteli.com/products/lcd-ovi-za-apple-iphone-16-pro?_pos=23&_sid=33c5b9a4a&_ss=r
alphamobile.eu,Bulgaria,shop,iphone 16,aftermarket-incell,aftermarket,no,209.12,BGN,http://www.alphamobile.eu/iphone-16-lcd-display-zy-hd-plus
alphamobile.eu,Bulgaria,shop,iphone 11 pro,unknown,aftermarket,no,69.0,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/front-lcd-frame-bezel-iphone-11-pro
alphamobile.eu,Bulgaria,shop,iphone 11 pro max,unknown,aftermarket,no,106.86,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/front-lcd-frame-bezel-iphone-11-pro-max
alphamobile.eu,Bulgaria,shop,iphone 16 pro,aftermarket-gx,aftermarket,no,122.2,BGN,http://www.alphamobile.eu/iphone-16-pro-oled-display-gx
alphamobile.eu,Bulgaria,shop,iphone 12 pro,unknown,aftermarket,no,33.23,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/front-lcd-frame-bezel-iphone-12-pro
alphamobile.eu,Bulgaria,shop,iphone 12 pro max,unknown,aftermarket,no,9.71,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/front-lcd-frame-bezel-iphone-12-pro-max
alphamobile.eu,Bulgaria,shop,iphone 13 pro max,unknown,aftermarket,no,28.12,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/front-lcd-frame-bezel-iphone-13-pro-max
alphamobile.eu,Bulgaria,shop,iphone 13 pro,unknown,aftermarket,no,49.0,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/front-lcd-frame-bezel-iphone-13-pro
alphamobile.eu,Bulgaria,shop,iphone 14,unknown,aftermarket,no,9.71,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/front-lcd-frame-bezel-iphone-14
alphamobile.eu,Bulgaria,shop,iphone 15 pro,unknown,aftermarket,no,69.0,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/iphone-15-pro-bezel
alphamobile.eu,Bulgaria,shop,iphone 16 pro,aftermarket-incell,aftermarket,no,152.88,BGN,http://www.alphamobile.eu/jh-iphone-16-pro-incell-display-fhd
alphamobile.eu,Bulgaria,shop,iphone 16 pro,aftermarket-hard-oled,aftermarket,no,152.88,BGN,http://www.alphamobile.eu/iphone-16-pro-dd-oled-display
alphamobile.eu,Bulgaria,shop,iphone 15 pro max,unknown,aftermarket,no,127.31,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/iphone-15-pro-max-bezel
alphamobile.eu,Bulgaria,shop,iphone 15,unknown,aftermarket,no,101.75,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/iphone-15-bezel
alphamobile.eu,Bulgaria,shop,iphone 16,aftermarket-soft-oled,aftermarket,no,127.31,BGN,http://www.alphamobile.eu/iphone-16-dd-oled-display
alphamobile.eu,Bulgaria,shop,iphone xs max,unknown,aftermarket,no,55.0,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/front-lcd-frame-bezel-iphone-xs-max
alphamobile.eu,Bulgaria,shop,iphone x,unknown,aftermarket,no,64.0,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/front-lcd-frame-bezel-iphone-x
alphamobile.eu,Bulgaria,shop,iphone 15 plus,unknown,aftermarket,no,50.62,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/iphone-15-plus-bezel
alphamobile.eu,Bulgaria,shop,iphone 16 pro,aftermarket-incell,aftermarket,no,152.88,BGN,http://www.alphamobile.eu/iphone-16-pro-jk-incell-display
yodoit.com,Croatia,shop,iphone xs,aftermarket-lcd,aftermarket,no,19.99,EUR,https://www.yodoit.com/products/for-iphone-xs-screen-replacement-lcd-display-assembly?_pos=2&_sid=137b5c788&_ss=r
yodoit.com,Croatia,shop,iphone xr,aftermarket-lcd,aftermarket,no,19.99,EUR,https://www.yodoit.com/products/for-iphone-xr-screen-replacement-lcd-display-assembly?_pos=3&_sid=137b5c788&_ss=r
alphamobile.eu,Bulgaria,shop,iphone xs,unknown,aftermarket,no,34.0,BGN,http://www.alphamobile.eu/instrimenti-gsm/lcd-display-repair/iphone-display-frame/front-lcd-frame-bezel-iphone-xs
yodoit.com,Croatia,shop,iphone xs max,aftermarket-lcd,aftermarket,no,27.99,EUR,https://www.yodoit.com/products/for-iphone-xs-max-screen-replacement-lcd-display-assembly?_pos=7&_sid=137b5c788&_ss=r
yodoit.com,Croatia,shop,iphone 11,aftermarket-lcd,aftermarket,no,19.99,EUR,https://www.yodoit.com/products/for-iphone-11-screen-replacement-lcd-display-assembly?_pos=4&_sid=137b5c788&_ss=r
yodoit.com,Croatia,shop,iphone 13,aftermarket-lcd,aftermarket,no,29.99,EUR,https://www.yodoit.com/products/iphone-13-screen-replacement-lcd-display-assembly?_pos=5&_sid=137b5c788&_ss=r
yodoit.com,Croatia,shop,iphone 14,aftermarket-lcd,aftermarket,no,99.99,EUR,https://www.yodoit.com/products/iphone-14-screen-replacement-lcd-cof-full-hd-display-assembly?_pos=6&_sid=137b5c788&_ss=r
yodoit.com,Croatia,shop,iphone 12 pro,aftermarket-lcd,aftermarket,no,29.99,EUR,https://www.yodoit.com/products/for-apple-iphone-12-12-pro-screen-replacement-lcd-display-assembly?_pos=8&_sid=137b5c788&_ss=r
yodoit.com,Croatia,shop,iphone 11 pro max,aftermarket-lcd,aftermarket,no,27.99,EUR,https://www.yodoit.com/products/for-iphone-11-pro-max-screen-replacement-lcd-display-assembly?_pos=14&_sid=137b5c788&_ss=r
iswap.cz,Czechia,shop,iphone 12,unknown,aftermarket,YES,49.0,CZK,https://www.iswap.cz/iphone-12/tesneni-pod-displej-iphone-12--12-pro/
handywerk.de,Germany,shop,iphone 11,unknown,aftermarket,no,94.99,EUR,https://shop.handywerk.de/
yodoit.com,Croatia,shop,iphone 12 mini,aftermarket-lcd,aftermarket,no,49.99,EUR,https://www.yodoit.com/products/for-iphone-12-mini-screen-replacement-lcd-display-assembly?_pos=12&_sid=137b5c788&_ss=r
phonepartsrus.com,Czechia,shop,iphone 15 plus,aftermarket-incell,aftermarket,no,25.0,CZK,https://phonepartsrus.com/products/iphone-15-plus-oled-screen-replacement-premium?_pos=3&_sid=dfbc7e7f8&_ss=r
mobilnidily.cz,Czechia,shop,iphone 16 pro,aftermarket-soft-oled,aftermarket,YES,2949.0,CZK,https://www.mobilnidily.cz/lcd-displej-pro-apple-iphone-16-pro--soft-oled--120hz/
phonepartsrus.com,Czechia,shop,iphone 11,fog,B,no,23.0,CZK,https://phonepartsrus.com/products/copy-of-iphone-11-lcd-fog?_pos=1&_sid=dfbc7e7f8&_ss=r
lemes.cz,Czechia,shop,iphone 13 mini,unknown,aftermarket,YES,59.0,CZK,https://www.lemes.cz/apple-iphone-13-mini-lepici-paska-pod-displej--adhesivni/
phonepartsrus.com,Czechia,shop,iphone 13 pro max,aftermarket-incell,aftermarket,no,26.0,CZK,https://phonepartsrus.com/products/iphone-13-pro-max-premium-lcd-assembly-incell-1?_pos=9&_sid=dfbc7e7f8&_ss=r
phonepartsrus.com,Czechia,shop,iphone 14,aftermarket-hard-oled,aftermarket,no,36.0,CZK,https://phonepartsrus.com/products/copy-of-iphone-14-lcd-premium-incell-cof?_pos=7&_sid=dfbc7e7f8&_ss=r
phonepartsrus.com,Czechia,shop,iphone 15,aftermarket-incell,aftermarket,no,21.0,CZK,https://phonepartsrus.com/products/iphone-15-screen-replacement-premium-incell-copy?_pos=5&_sid=dfbc7e7f8&_ss=r
phonepartsrus.com,Czechia,shop,iphone 14,aftermarket-incell,aftermarket,no,17.0,CZK,https://phonepartsrus.com/products/iphone-14-lcd-premium-incell-cof-copy?_pos=8&_sid=dfbc7e7f8&_ss=r
phonepartsrus.com,Czechia,shop,iphone 15,aftermarket-oled,aftermarket,no,55.0,CZK,https://phonepartsrus.com/products/iphone-15-screen-replacement-soft-compatible-for-ic-chip-transfer-copy?_pos=10&_sid=dfbc7e7f8&_ss=r
servisnidily.cz,Czechia,shop,iphone 13 pro max,aftermarket-lcd,aftermarket,YES,79.0,CZK,https://www.servisnidily.cz/Servisni-dily/Lepeni-pod-LCD-displej-iPhone-13-Pro-Max
servisnidily.cz,Czechia,shop,iphone 14 pro max,aftermarket-soft-oled,aftermarket,YES,1491.0,CZK,https://www.servisnidily.cz/Servisni-dily/iPhone-14-Pro-Max-LCD-displej-dotykove-sklo-120Hz-REPART-Soft-OLED
servisnidily.cz,Czechia,shop,iphone 13 mini,unknown,aftermarket,YES,49.0,CZK,https://www.servisnidily.cz/Servisni-dily/Lepeni-pod-displej-iPhone-13-mini
ptmobil.cz,Czechia,shop,iphone 12 mini,original,A,YES,47.0,CZK,https://www.ptmobil.cz/22227-lepici-paska-lcd-displeje-apple-iphone-12-mini-neoriginalni.html
ieasyservice.fi,Finland,shop,iphone 12 mini,aftermarket-incell,aftermarket,no,39.9,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=225
ieasyservice.fi,Finland,shop,iphone 12 pro max,aftermarket-incell,aftermarket,no,49.9,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=262
ieasyservice.fi,Finland,shop,iphone 13 pro,aftermarket-incell,aftermarket,no,59.0,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=251
ieasyservice.fi,Finland,shop,iphone 13 mini,aftermarket-incell,aftermarket,no,69.9,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=231
ieasyservice.fi,Finland,shop,iphone 14 pro max,aftermarket-incell,aftermarket,no,99.0,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=280
ieasyservice.fi,Finland,shop,iphone 15 plus,aftermarket-incell,aftermarket,no,99.0,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=302
ieasyservice.fi,Finland,shop,iphone 13 pro max,aftermarket-incell,aftermarket,no,59.0,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=265
ieasyservice.fi,Finland,shop,iphone 14 plus,aftermarket-incell,aftermarket,no,69.9,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=263
ieasyservice.fi,Finland,shop,iphone 15 pro,aftermarket-incell,aftermarket,no,99.0,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=368
ieasyservice.fi,Finland,shop,iphone 16,aftermarket-incell,aftermarket,no,99.0,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=394
bokmanev.com,Denmark,shop,iphone x,aftermarket-oled,aftermarket,no,59.99,DKK,https://www.bokmanev.com/products/bokman-for-iphone-x-black-oled-screen-replacement-parts-display-assembly?_pos=2&_sid=6a672edef&_ss=r
ieasyservice.fi,Finland,shop,iphone 14,aftermarket-oled,aftermarket,no,139.0,EUR,https://www.ieasyservice.fi/searchproduct/274/iphone+screen
bokmanev.com,Denmark,shop,iphone 11,aftermarket-lcd,aftermarket,no,19.99,DKK,https://www.bokmanev.com/products/bokman-for-iphone-11-black-lcd-screen-replacement-parts-display-assembly-front-panel?_pos=4&_sid=6a672edef&_ss=r
bokmanev.com,Denmark,shop,iphone x,aftermarket-lcd,aftermarket,no,19.99,DKK,https://www.bokmanev.com/products/bokman-for-iphone-x-lcd-black-screen-replacement-parts-display-assembly-front-panel?_pos=5&_sid=6a672edef&_ss=r
phonefix.fi,Finland,shop,iphone 11,unknown,aftermarket,no,19.9,EUR,https://phonefix.fi/searchproduct/220/iphone+screen
ieasyservice.fi,Finland,shop,iphone 15 pro max,aftermarket-incell,aftermarket,no,99.0,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=369
bokmanev.com,Denmark,shop,iphone 12 pro,aftermarket-lcd,aftermarket,no,29.99,DKK,https://www.bokmanev.com/products/bokman-for-iphone-12-12-pro-black-lcd-screen-replacement-parts-display-assembly-front-panel?_pos=21&_sid=6a672edef&_ss=r
sparepart.dk,Denmark,shop,iphone 11,aftermarket-incell,aftermarket,YES,169.0,DKK,https://sparepart.dk/iphone-11-reservedele-101948/iphone-11-skaerm-incell-lcd-jk-high-quality-p18774?gpp_list_source=bestsellers
handywerk.de,Germany,shop,iphone 11 pro,unknown,aftermarket,no,72.99,EUR,https://shop.handywerk.de/
sparepart.dk,Denmark,shop,iphone 12 pro,aftermarket-incell,aftermarket,YES,199.0,DKK,https://sparepart.dk/iphone-skaerme-102381/iphone-12-12-pro-skaerm-incell-lcd-jk-high-quality-p18120?gpp_list_source=bestsellers
sparepart.dk,Denmark,shop,iphone 15,aftermarket-soft-oled,aftermarket,YES,449.0,DKK,https://sparepart.dk/iphone-15-skaerme-103125/iphone-15-skaerm-soft-oled-p20365?gpp_list_source=bestsellers
mobiiliabi.ee,Estonia,shop,iphone 14 pro max,aftermarket-oled,aftermarket,YES,66.99,EUR,https://mobiiliabi.ee/toode/lcd-screen-for-iphone-14-pro-max-with-touch-screen-oled-removable-ic/
mobiiliabi.ee,Estonia,shop,iphone 16 pro,unknown,aftermarket,YES,11.99,EUR,https://mobiiliabi.ee/toode/screen-protection-glass-esd-anti-fingerprint-frosted-apple-iphone-16-pro-iphone-17-black-bulk/
mobiiliabi.ee,Estonia,shop,iphone 11,unknown,aftermarket,YES,11.99,EUR,https://mobiiliabi.ee/toode/screen-protection-glass-esd-anti-fingerprint-frosted-apple-iphone-xr-11-black-bulk/
mobiiliabi.ee,Estonia,shop,iphone 14,aftermarket-oled,aftermarket,YES,50.99,EUR,https://mobiiliabi.ee/toode/lcd-screen-for-iphone-14-with-touch-screen-oled-removable-ic/
mobiiliabi.ee,Estonia,shop,iphone 13 pro max,aftermarket-oled,aftermarket,YES,75.99,EUR,https://mobiiliabi.ee/toode/lcd-screen-for-iphone-13-pro-max-with-touch-screen-premium-oled-120hz-self-diagnosable/
sparepart.dk,Denmark,shop,iphone 13,aftermarket-incell,aftermarket,YES,199.0,DKK,https://sparepart.dk/iphone-13-skaerme-102877/iphone-13-skaerm-incell-lcd-jk-high-quality-p19489?gpp_list_source=bestsellers
mobiiliabi.ee,Estonia,shop,iphone 16 pro,aftermarket-hard-oled,aftermarket,YES,85.99,EUR,https://mobiiliabi.ee/toode/lcd-screen-apple-iphone-16-pro-with-touch-screen-gx-hard-oled-removable-ic/
mobishop.ee,Estonia,shop,iphone 16 pro,original,A,YES,336.25,EUR,https://mobishop.ee/toode/display-original-apple-iphone-16-pro-661-42726-varuosa/
mobishop.ee,Estonia,shop,iphone 16e,unknown,aftermarket,YES,15.57,EUR,https://mobishop.ee/toode/screen-protection-glass-wozinsky-5d-full-glue-apple-iphone-16e-14-13-13-pro-case-friendly-black/
mobishop.ee,Estonia,shop,iphone 16e,unknown,aftermarket,YES,15.57,EUR,https://mobishop.ee/toode/screen-protection-glass-wozinsky-5d-full-glue-apple-iphone-17e-16e-14-13-13-pro-case-friendly-black/
ipfix.dk,Denmark,shop,iphone 16,original,A,YES,2799.0,DKK,https://ipfix.dk/product/iphone-16-pro-skaerm-glas-oled-original-oled/
mobishop.ee,Estonia,shop,iphone 16e,unknown,aftermarket,YES,16.65,EUR,https://mobishop.ee/toode/screen-protection-glass-strength-gorilla-micro-border-apple-iphone-17e-16e-14-13-13-pro-bulk/
mobishop.ee,Estonia,shop,iphone 13 pro,original,A,YES,114.0,EUR,https://mobishop.ee/toode/lcd-screen-for-iphone-13-pro-with-touch-screen-original-pairable-used-grade-a/
mobishop.ee,Estonia,shop,iphone 16e,unknown,aftermarket,YES,16.29,EUR,https://mobishop.ee/toode/screen-protection-glass-esd-anti-static-dust-proof-apple-iphone-17e-16e-14-13-13-pro-black-bulk/
mobishop.ee,Estonia,shop,iphone 13 pro max,original,A,YES,114.0,EUR,https://mobishop.ee/toode/lcd-screen-for-iphone-13-pro-max-with-touch-screen-original-used-grade-b/
mobishop.ee,Estonia,shop,iphone 16e,unknown,aftermarket,YES,16.39,EUR,https://mobishop.ee/toode/screen-protection-glass-11d-full-glue-apple-iphone-17e-16e-14-13-13-pro-bulk/
